"Date","RH2M","T2M","TS","T2M_MAX","T2M_MIN"
1992-01-15,92.38,0.6,0.4,6.44,-1.91
1992-01-16,91.88,2.12,2.04,6.37,-0.69
1992-01-17,89.44,2.96,2.52,8.24,0.12
1992-01-18,88.75,1.97,1.63,6.73,-1.3
1992-01-19,94.12,3.1,2.76,7.15,0.19
1992-01-20,89.81,5.41,5.04,7.58,2.29
1992-01-21,78.31,-0.37,-0.7,3.62,-4.81
1992-01-22,75.19,-3.18,-3.42,1.19,-5.49
1992-01-23,79.31,-2.47,-2.61,2.81,-5.29
1992-01-24,87.5,-2.01,-2.65,3.44,-6.77
1992-01-25,90.38,0.29,-0.48,5.47,-3.39
1992-01-26,97.88,2.01,1.42,5.94,-0.8
1992-01-27,92.62,1.85,1.64,5.87,-0.27
1992-01-28,91,-0.85,-1.06,3.97,-3.69
1992-01-29,87,-1.11,-1.01,3.11,-3.5
1992-01-30,86.81,0.66,0.13,8.75,-2.26
1992-01-31,91,1.37,0.91,7.74,-1.52
1992-02-01,90.75,1.46,0.94,9.29,-2.06
1992-02-02,84.19,2.44,0.44,8.35,-1.65
1992-02-03,92.81,4.23,3.97,10.49,-1.7
1992-02-04,92.44,7.09,6.91,10.39,4.33
1992-02-05,86.94,7.17,6.97,11.2,5.25
1992-02-06,78.69,5.73,4.49,10.4,0.75
1992-02-07,87.56,2.06,1.51,9.85,-2.31
1992-02-08,92.88,3.36,3.55,7.96,-0.77
1992-02-09,91.44,7.48,7.01,10.66,3.83
1992-02-10,90.19,7.27,6.9,10.78,3.46
1992-02-11,94.25,11.14,10.83,13.58,9.76
1992-02-12,94,10.15,9.74,12.25,5.66
1992-02-13,89.25,6.15,5.81,9.3,2.16
1992-02-14,92.5,8.3,8.14,12.14,2.19
1992-02-15,88.88,9.07,8.65,10.99,3.35
1992-02-16,85.06,4.08,3.79,9.08,1.18
1992-02-17,87.31,3.33,2.85,8.37,-0.1
1992-02-18,78.31,0.56,0.39,6.54,-4.45
1992-02-19,73.5,-2.11,-2.2,3.76,-5.18
1992-02-20,79.88,-0.71,-0.95,6.11,-4.69
1992-02-21,81.69,0.9,-0.13,7.48,-3.38
1992-02-22,86.62,0.9,0.37,8.31,-3.6
1992-02-23,82.56,3.15,2.77,10.64,-1.39
1992-02-24,68.62,4.33,3.8,13.11,-0.31
1992-02-25,86.69,2.76,1.99,9.15,-0.67
1992-02-26,93.19,6.54,6.32,12.34,1.06
1992-02-27,82.75,6.91,6.8,13.08,3.92
1992-02-28,87.5,7.37,6.59,14.71,3.44
1992-02-29,88.12,7.26,7.16,14.93,2.49
1992-03-01,91.75,8.11,8.22,12.74,4.91
1992-03-02,74.56,6.42,6.16,12.5,1.01
1992-03-03,69.12,6.79,4.32,13.83,-0.72
1992-03-04,72.94,7.26,6.36,16.97,-1.24
1992-03-05,85.44,7.45,7.28,14.19,1.56
1992-03-06,85.38,7.26,7.8,13.83,3.87
1992-03-07,83.88,8.69,8.82,15.73,3.86
1992-03-08,80.94,7.08,7.3,12.28,1.37
1992-03-09,78,5.5,5.62,12.39,0.96
1992-03-10,87,5.76,5.21,11.62,-0.04
1992-03-11,81.38,6.07,6.09,11.44,0.6
1992-03-12,85.31,9.58,9.77,14.05,5.24
1992-03-13,85.31,10.57,10.51,13.98,8.01
1992-03-14,83.31,10.73,10.76,14.3,6.62
1992-03-15,81.19,10.8,10.94,15.89,7.15
1992-03-16,85.94,10.68,11.31,15.01,6.98
1992-03-17,83,10.71,10.73,14.78,7.9
1992-03-18,79.81,10.89,11.38,17.59,3.94
1992-03-19,84.25,12.25,12.8,17.59,8.55
1992-03-20,84.44,11.82,12.14,17.64,7.67
1992-03-21,72.38,10.35,10.58,14.51,7.78
1992-03-22,82.75,11.99,12.15,17.55,7.82
1992-03-23,81.94,7.3,7.3,9.35,4.59
1992-03-24,76.88,6.3,6.23,9.83,3.59
1992-03-25,73.19,6.47,6.69,10.06,3.23
1992-03-26,84.62,6.14,5.95,7.79,4.26
1992-03-27,77,5.73,5.91,8.87,2.46
1992-03-28,77.94,6.49,6.88,11.73,0.78
1992-03-29,88.31,6.47,6.28,9.3,4.55
1992-03-30,87.06,6.29,6.16,9.83,1.98
1992-03-31,79.25,4.47,4.65,9.44,0.23
1992-04-01,86.69,6.28,6.38,10.67,1.46
1992-04-02,81.81,7.16,7.15,11.46,2.42
1992-04-03,80.69,6.46,6.48,11.19,1.91
1992-04-04,70.44,6.46,6.85,11.91,2.14
1992-04-05,72.44,6.51,6.85,12.98,-0.09
1992-04-06,84.12,6.37,6.44,12.18,1.24
1992-04-07,83.81,8.7,8.77,13,5.15
1992-04-08,80.88,9.14,9.48,14.84,5.08
1992-04-09,69.44,10.32,10.37,18.2,3.64
1992-04-10,67.44,10.4,10.49,19.19,1.87
1992-04-11,71.19,11.1,11.38,19.09,4.01
1992-04-12,77.44,9.32,9.56,14.71,3.23
1992-04-13,71.38,7.77,8.15,13.81,1.54
1992-04-14,85.06,7.88,7.8,13.51,2.34
1992-04-15,74.5,7.58,7.71,11.41,4.73
1992-04-16,68.88,6.3,6.71,10.68,3.15
1992-04-17,86.44,9.37,9.34,17.64,2.76
1992-04-18,80.44,11.94,12.44,18.34,7.08
1992-04-19,78.62,11.23,12.26,18.42,6.06
1992-04-20,73.81,12.38,13.15,20.48,6.13
1992-04-21,71.94,12,12.85,19.37,4.82
1992-04-22,76.38,10.55,11.32,15.45,6.32
1992-04-23,75.5,12.03,12.67,17.13,7.3
1992-04-24,81.38,12.4,12.75,17.69,7.76
1992-04-25,81.06,12.73,12.89,17.33,9.82
1992-04-26,88.19,12.79,12.69,16.58,8.65
1992-04-27,75.94,11.54,12.11,16.3,7.38
1992-04-28,74.44,9.95,10.15,13.26,5.82
1992-04-29,77.12,8.77,9.27,13.3,4.9
1992-04-30,91.94,10.99,10.95,15.06,5.8
1992-05-01,76.56,11.01,11.36,14.99,5.3
1992-05-02,75.31,8.69,9.09,12.37,4.73
1992-05-03,65.94,10.51,11.26,16.9,4.18
1992-05-04,65.12,10.51,11.38,17.9,2.28
1992-05-05,73.75,10.9,11.56,17.83,5.3
1992-05-06,74.25,12.3,13.26,18.8,6.66
1992-05-07,74.12,13.08,13.92,20.55,6.87
1992-05-08,73.12,11.89,12.64,18.47,6.36
1992-05-09,82.38,11.33,11.57,17.12,6.15
1992-05-10,83.19,10.62,10.83,13.58,7.36
1992-05-11,70.88,11.03,11.79,16.47,6.24
1992-05-12,70.38,12.96,13.3,19.06,6.83
1992-05-13,60.31,17.98,17.83,27.19,7.42
1992-05-14,68.5,18.47,18.78,25.13,12.55
1992-05-15,70.25,18.21,18.8,26.23,10.56
1992-05-16,64.81,20.83,21.16,29.42,12.55
1992-05-17,53,18.33,18.72,25.91,11.91
1992-05-18,56.94,18.12,18.44,26.71,8.65
1992-05-19,60.81,19.58,20.21,27.26,10.8
1992-05-20,57.25,19.19,19.68,27.01,10.66
1992-05-21,55.19,18.92,19.57,26.4,10.13
1992-05-22,58.25,18.05,18.74,25.07,10.05
1992-05-23,62.5,18.18,18.76,23.59,11.53
1992-05-24,74.44,17.69,18.38,23.23,12.58
1992-05-25,66.56,18.35,19.62,25.01,10.79
1992-05-26,66.5,20.13,20.81,26,12.59
1992-05-27,67.12,20.33,20.71,27.27,14.07
1992-05-28,74.44,16.47,16.64,20.19,13.33
1992-05-29,76.69,14.59,14.51,18.88,9.68
1992-05-30,81.19,15.73,16.19,20.05,11.28
1992-05-31,70.06,17.69,18.42,22.62,10.72
1992-06-01,80.56,16.59,16.98,19.74,12.77
1992-06-02,75.75,15.6,16.26,20.43,10.61
1992-06-03,69.75,14.21,15.3,18.84,9.63
1992-06-04,64.5,14.19,15.34,18.8,7.97
1992-06-05,75.44,13.06,13.64,17.65,9.97
1992-06-06,76.56,13.88,14.73,18.81,8.72
1992-06-07,71.31,15.41,16.36,20.59,8.6
1992-06-08,65.19,17.23,17.91,23.25,10.74
1992-06-09,73.69,15.17,15.8,19.79,11.05
1992-06-10,70.25,16.12,17.12,22.5,9.2
1992-06-11,75,15.54,16.4,20.29,9.95
1992-06-12,65.81,16.83,17.54,23.56,9.15
1992-06-13,64.19,18.26,18.98,24.81,10.76
1992-06-14,61.81,20.55,21.48,28.1,11.76
1992-06-15,51.56,21.22,21.85,28.02,13.94
1992-06-16,61.19,20.37,21.04,26.5,14.52
1992-06-17,58.31,18.66,19.54,24.99,12.18
1992-06-18,62.62,16.44,17.63,23.02,10.11
1992-06-19,60.38,13.93,15.1,17.85,9.19
1992-06-20,85.38,13.45,13.49,15.53,9.57
1992-06-21,81.19,15.11,15.23,18.35,11.8
1992-06-22,60.25,17.63,18.13,24.65,9.99
1992-06-23,68.38,17.33,18.15,23.39,10.98
1992-06-24,71,17.31,17.96,22.15,11.97
1992-06-25,65.94,17.55,18.51,23.25,12.07
1992-06-26,62.94,18.65,19.67,25.34,10.28
1992-06-27,64,21.01,22.23,27.48,12.62
1992-06-28,59.25,22.41,22.88,28.61,14.81
1992-06-29,58.81,23.01,23.37,29.82,17.48
1992-06-30,85.75,17.51,17.55,19.62,14.05
1992-07-01,76.38,18.19,18.89,22.14,13.8
1992-07-02,72.88,18.36,19.13,23.13,12.46
1992-07-03,82.38,16.7,16.77,20.51,12.82
1992-07-04,80.38,16.45,16.73,20.1,13.38
1992-07-05,79,15.36,15.84,18.88,12.37
1992-07-06,72.25,17.6,17.94,22.74,13.06
1992-07-07,65.25,17.84,18.65,24.19,11.22
1992-07-08,61.75,18.29,19.7,25.01,9.94
1992-07-09,61.94,19.08,20.05,24.32,12.3
1992-07-10,72.62,17.76,18.51,22.36,13.82
1992-07-11,80.81,17.02,17.4,21.63,13.04
1992-07-12,69.69,17.55,18.26,22.26,12.95
1992-07-13,71.12,19.1,19.87,25.64,12.51
1992-07-14,68.62,20.44,21.42,27.06,12.69
1992-07-15,65.44,22.3,23.65,29.77,14.05
1992-07-16,65.31,22.11,23.5,29.11,14.76
1992-07-17,73.25,19.91,20.09,26.35,15.73
1992-07-18,59.25,19.31,19.9,25.95,13.33
1992-07-19,71.19,21.92,23.08,28.6,13.91
1992-07-20,78.06,22.77,23.47,29.71,16.75
1992-07-21,67.56,19.36,20.25,23.73,14.98
1992-07-22,61.31,19.13,20.66,24.8,12.48
1992-07-23,55.19,21.23,22.01,28.52,13.32
1992-07-24,67.81,19.08,20.4,25.26,13.15
1992-07-25,61.31,19.33,20.88,26.41,11.26
1992-07-26,55.56,21.05,22.44,29.18,12.54
1992-07-27,62.81,18.73,19.85,24.55,12.74
1992-07-28,54.44,18.53,19.03,25.75,10.12
1992-07-29,46,22.52,23.35,31.83,12.83
1992-07-30,50.19,23.44,24.47,31.52,15.32
1992-07-31,56.81,22.99,23.75,30.49,15.48
1992-08-01,60.44,23.24,24.51,30.78,15.98
1992-08-02,69.75,21.67,22.94,27.94,16.03
1992-08-03,59.62,20.33,21.28,26.27,15.03
1992-08-04,59.69,19.08,20.69,25.69,11.67
1992-08-05,51.62,21.63,23.13,28.98,14.15
1992-08-06,59.81,22.97,24.76,30.49,15.45
1992-08-07,57.25,24.48,25.32,32.55,16.2
1992-08-08,62.12,25.26,25.99,34.02,18.76
1992-08-09,78.88,19.15,19.65,23.14,15.07
1992-08-10,67.12,18.57,19.7,24.24,12.18
1992-08-11,70.31,17.2,17.54,22.07,11.91
1992-08-12,72.5,17.69,17.79,21.57,13.87
1992-08-13,76.5,17.87,18.27,22.08,14.69
1992-08-14,70.12,18.47,19.26,24.05,12.31
1992-08-15,63.12,18.31,19.51,26.47,9.04
1992-08-16,79.31,18.72,19,22.29,15.07
1992-08-17,80.38,18.52,19.1,24.01,14.59
1992-08-18,72.62,20.23,21.41,28.44,13.05
1992-08-19,84.12,20.11,20.14,24.84,15.78
1992-08-20,80.06,20.51,20.79,25.19,14.56
1992-08-21,68.81,18.61,19.86,24.5,12.59
1992-08-22,81.19,17.9,17.98,22.46,13.19
1992-08-23,76.81,16.1,16.45,19.89,11.63
1992-08-24,79.5,21.01,21.4,26.35,17.37
1992-08-25,77.31,21.34,21.96,27.37,15.84
1992-08-26,77.19,20.44,20.87,24.62,17.48
1992-08-27,79.44,20.54,20.75,24.64,17.65
1992-08-28,81.25,16.44,16.6,18.87,13.19
1992-08-29,70.56,15.37,16.17,20.5,11.07
1992-08-30,72.62,16.37,16.61,19.62,12.58
1992-08-31,78.69,12.88,12.75,15.69,9.8
1992-09-01,72,14.15,14.47,19,8.46
1992-09-02,85.19,16.39,16.2,20.41,13.41
1992-09-03,76.5,14.9,15.21,19.37,11.39
1992-09-04,72.75,12.49,12.91,17.45,8.23
1992-09-05,71,13.37,14.19,19.55,6.58
1992-09-06,77.56,15.75,16.06,22.35,11.63
1992-09-07,73.31,15.05,15.5,19.44,9.5
1992-09-08,71.5,13.37,13.83,18.6,7.12
1992-09-09,72.12,14.44,15.1,20.04,8.58
1992-09-10,67.44,15.58,15.59,21.98,8.81
1992-09-11,70,15.54,15.75,20.48,9.01
1992-09-12,65,14.03,14,19.8,8.01
1992-09-13,73.06,14.7,14.48,20.26,7.73
1992-09-14,82.44,16.43,16.59,20.32,12.57
1992-09-15,78.81,16.23,16.67,22.94,11.12
1992-09-16,72.69,17.35,17.73,24.51,10.58
1992-09-17,73.88,17.87,18.24,25.23,13.08
1992-09-18,78.94,16.16,16.49,20.54,11.94
1992-09-19,76.38,15.83,16.59,21.66,9.69
1992-09-20,71.06,16.6,17.03,20.83,12.87
1992-09-21,86,14.53,14.28,17.44,11.26
1992-09-22,79.25,13.69,13.55,17.99,9.59
1992-09-23,78.5,13.82,14.08,18.05,10.73
1992-09-24,83.75,15.83,16.05,19.62,13.4
1992-09-25,85.62,16.81,16.69,22.19,13.28
1992-09-26,79.81,18.54,18.4,24.53,14.08
1992-09-27,88.31,17.3,17.29,22.72,12.48
1992-09-28,80.25,15.26,15.69,21.4,10.56
1992-09-29,93,14.1,13.67,19.3,10.4
1992-09-30,84.56,14.15,13.64,17.5,11.43
1992-10-01,83.62,13.1,12.52,16.8,8.86
1992-10-02,87.56,14.1,14.17,18.15,11.67
1992-10-03,82.31,12.13,12.12,14.74,10.44
1992-10-04,78.69,14.4,14.4,18.58,11.15
1992-10-05,72.12,13.66,13.7,16.21,11.67
1992-10-06,77.94,12.44,12.37,14.05,11.19
1992-10-07,80.88,13.24,13.29,16.18,11
1992-10-08,80.56,13.15,13.19,15.72,10.45
1992-10-09,84.5,11.73,11.58,14.68,9.48
1992-10-10,67.31,10.79,10.77,15.18,7.47
1992-10-11,71.12,10.08,10.02,15.91,6.57
1992-10-12,77.12,11.12,11.22,15.82,6.62
1992-10-13,69.75,9.41,9.46,16.2,4.3
1992-10-14,79.31,8.83,8.71,15.6,2.57
1992-10-15,80,8.52,8.6,12.52,4.35
1992-10-16,76.25,6.47,6.12,11.14,3.36
1992-10-17,83.06,4.9,4.31,9.92,0.94
1992-10-18,87.5,6.76,6.5,11.83,0.28
1992-10-19,79.5,10.44,10.16,14.72,8.3
1992-10-20,79.75,8.23,7.97,11.95,3.81
1992-10-21,83,7.85,7.71,12.4,4.17
1992-10-22,84.69,8.51,8.38,11.83,6.66
1992-10-23,85.12,9.22,8.98,12.83,6.76
1992-10-24,89.75,8.69,8.47,11.94,5.11
1992-10-25,80.19,11.99,11.58,15.33,8.83
1992-10-26,88.19,9.05,8.83,10.79,6.94
1992-10-27,91.94,9.98,9.79,14.15,6.2
1992-10-28,83.75,8.42,8.18,12.35,6
1992-10-29,76.75,9.2,8.68,12.92,6.85
1992-10-30,78.62,7.74,7.26,13.1,3.6
1992-10-31,80.88,5.87,5.11,11.98,2.1
1992-11-01,85.38,7.11,6.08,12.83,0.9
1992-11-02,96,10.82,10.33,14.18,5.47
1992-11-03,96.94,9.69,9.42,14.54,4.73
1992-11-04,93.25,12.3,11.49,17.25,8.62
1992-11-05,94.31,11.9,11.47,17.18,8.19
1992-11-06,92.12,10.01,9.78,16.86,6.61
1992-11-07,92,9.48,9.92,14.3,5.86
1992-11-08,91.94,10.55,10.4,12.3,9
1992-11-09,94,10.56,10.33,12.47,8.27
1992-11-10,90.81,10.19,9.88,13.51,8.05
1992-11-11,82.06,11.43,11.01,14.33,7.05
1992-11-12,89.06,7.32,6.92,10.35,5.88
1992-11-13,88.88,6.19,5.91,9.07,4.47
1992-11-14,95.94,9.69,9.33,14.54,4.82
1992-11-15,91.75,9.73,8.91,12.87,7.42
1992-11-16,91.19,7.7,7.33,10.95,5.69
1992-11-17,88.38,6.31,5.8,8.72,2.94
1992-11-18,95.38,9.61,9.15,13.69,3.29
1992-11-19,91.5,10.36,10.04,12.83,6.65
1992-11-20,96.5,9.14,8.79,12.27,5.58
1992-11-21,94,12.72,12.38,15.33,11.05
1992-11-22,93.38,12.17,11.82,15.51,10.43
1992-11-23,93,10.97,10.65,15.33,7.88
1992-11-24,92.19,11.76,11.39,14.08,9.11
1992-11-25,84.19,12.14,11.6,14.82,9.77
1992-11-26,92.62,8.21,7.54,11.95,3.9
1992-11-27,96.94,8.87,8.4,13.3,3.66
1992-11-28,95.69,11.4,11.04,12.58,9.41
1992-11-29,95.06,12.53,12.1,15.73,10.12
1992-11-30,91.81,10.12,9.64,13.63,5.8
1992-12-01,84.81,8.33,7.67,12.87,4.3
1992-12-02,88.12,11.27,10.73,15.11,6.92
1992-12-03,87,7.05,6.61,9.39,5.08
1992-12-04,92.69,6.08,5.69,8.83,3.77
1992-12-05,95.75,3.74,3.24,7.38,1.3
1992-12-06,96.12,7.76,7.17,11.9,3.22
1992-12-07,92.56,8.39,7.9,10.06,7.13
1992-12-08,90.75,6.44,5.88,8.76,3.72
1992-12-09,93.12,5.9,5.33,9.38,3.9
1992-12-10,89.31,3.33,2.91,6.41,-0.02
1992-12-11,96.81,4.51,3.76,7.76,0.48
1992-12-12,93.06,8.25,7.73,11.11,4.86
1992-12-13,95.81,6.53,6.04,9.21,4.1
1992-12-14,95.19,5.92,5.59,9.56,2.11
1992-12-15,96.75,5.73,5.62,8.57,1.69
1992-12-16,95.94,6.88,6.71,9.05,5.12
1992-12-17,97,6.51,6.35,7.94,5.37
1992-12-18,94.94,9.42,9.05,11.34,6.2
1992-12-19,97.12,8.74,8.29,10.87,7.04
1992-12-20,97.5,9.42,8.19,12.81,7.45
1992-12-21,97.56,7.86,7.34,9.97,6.79
1992-12-22,94.75,5.33,5.07,7.95,0.55
1992-12-23,92.81,1.45,1.3,5.76,-0.78
1992-12-24,94.75,2.33,2.34,5.76,-0.85
1992-12-25,95.56,3.25,3.4,4.51,2.22
1992-12-26,89.38,0.86,0.71,4.42,-3.25
1992-12-27,89.69,-2.78,-2.67,-0.02,-3.91
1992-12-28,84.56,-2.12,-2.36,3.12,-4.13
1992-12-29,92.25,-1.47,-1.64,3.27,-3.83
1992-12-30,93.31,0.44,0.23,4.48,-1.47
1992-12-31,93.44,1.47,0.26,4.32,-0.3
1993-01-01,92.88,-1.6,-1.85,0.64,-4.6
1993-01-02,88.25,-4.1,-4.09,-0.24,-6.63
1993-01-03,85.62,-6.56,-6.83,-0.9,-10.17
1993-01-04,91.25,-1.49,-1.67,2.95,-6.54
1993-01-05,99.44,7.37,6.48,9.37,3.6
1993-01-06,97.56,10.98,10.38,12.56,9.44
1993-01-07,96.25,10.88,10.35,13.7,9.71
1993-01-08,89.12,7.38,6.8,10.67,4.29
1993-01-09,94.69,11.22,10.7,12.83,9.07
1993-01-10,92.44,11.82,11.4,12.59,11.11
1993-01-11,91.75,11.63,11.19,13.5,9.44
1993-01-12,84.94,7.26,6.8,10.15,4.21
1993-01-13,91.62,9.95,9.44,15.44,4.95
1993-01-14,91.62,9.15,8.65,12.05,5.79
1993-01-15,95.56,10.96,10.54,13.58,8.67
1993-01-16,93.25,9.8,9.49,12.94,7.3
1993-01-17,94.88,8.44,8.01,11.61,5.49
1993-01-18,92.88,5.01,4.19,9.15,1.51
1993-01-19,95,8.17,7.56,12.09,3.73
1993-01-20,93.25,10.33,9.94,13.3,7.3
1993-01-21,94.06,10.9,10.48,13.51,9.4
1993-01-22,95.19,11.23,10.79,13.87,8.17
1993-01-23,93.19,11.27,10.92,15.08,7.04
1993-01-24,91.94,11.04,10.66,12.62,9.03
1993-01-25,80.56,5.78,5.39,8.01,2.46
1993-01-26,85.5,4.75,4.44,7.53,1.14
1993-01-27,91.44,8.27,8.11,12.88,6.36
1993-01-28,94.94,8.27,8.02,10.73,6.54
1993-01-29,91.44,7.4,7.08,11.59,4.38
1993-01-30,89.5,7.34,7.14,11.45,3.65
1993-01-31,91,5.51,5.65,7.49,3.62
1993-02-01,89.31,5.04,5.17,9.06,1.02
1993-02-02,87.56,4.62,4.59,11.3,0.33
1993-02-03,91.75,2.58,2.51,8.16,-0.42
1993-02-04,90,2.51,2.5,8.33,-1.1
1993-02-05,92.31,3.72,4.07,10.3,0.75
1993-02-06,88.44,2.71,3.02,7.69,-0.6
1993-02-07,94.88,4.81,4.59,7.3,2
1993-02-08,91.44,5.64,5.57,10.44,2.54
1993-02-09,87.81,5.02,5.21,10.26,2.37
1993-02-10,94.38,5.3,5.5,9.33,3.39
1993-02-11,93.06,5.41,5.6,10.29,3.12
1993-02-12,93.69,6.07,6.07,11.51,3.89
1993-02-13,88.19,5.66,5.69,13.26,1.76
1993-02-14,87.81,4.5,4.48,11.13,0.19
1993-02-15,83.19,4.68,3.78,11.86,-0.14
1993-02-16,90.19,5.58,4.59,11.33,2.15
1993-02-17,94,7.26,6.98,11.31,2.05
1993-02-18,88.75,7.33,7.64,11.97,3.9
1993-02-19,80.31,7,6.92,10.41,4.83
1993-02-20,83,6.24,6.12,10.47,3.52
1993-02-21,80,6.25,6.12,9.54,3.4
1993-02-22,75.94,3.31,3.19,7.69,-0.08
1993-02-23,72.75,1.89,1.7,7.17,-4.45
1993-02-24,66.38,-0.28,-0.93,5.74,-5.09
1993-02-25,74.31,2.68,2.03,7.37,-1.88
1993-02-26,90.75,4.62,4.58,7.8,1.88
1993-02-27,79.25,2.67,2.43,6.14,-1.49
1993-02-28,81.94,0.31,0.15,3.26,-2.27
1993-03-01,80.75,1.47,1.5,5.92,-1.99
1993-03-02,84.25,3.34,3.32,7.28,0.83
1993-03-03,81.62,3.91,4.05,9.62,-0.83
1993-03-04,76.88,0.95,1.1,7.58,-3.92
1993-03-05,82.56,2.65,3.25,8.61,-2.69
1993-03-06,91.81,6.63,6.33,10.08,3.44
1993-03-07,83.88,7.14,7.22,11.85,2.91
1993-03-08,74.44,5.61,5.59,12.83,0.05
1993-03-09,86.06,4.77,4.71,13.11,-2.31
1993-03-10,82.25,7.73,6.57,14,2.12
1993-03-11,81.06,7.98,7.69,15.49,1.89
1993-03-12,83.19,9.69,9.52,16.6,4.6
1993-03-13,81,9.62,9.53,16.35,4.87
1993-03-14,83.5,10.71,10.72,17.62,6.31
1993-03-15,78.69,12.13,11.43,18.15,6.26
1993-03-16,86.56,10.87,10.48,16.79,5.77
1993-03-17,87.31,10.79,11,15.76,7.23
1993-03-18,83.38,10.26,10.44,16.59,6.86
1993-03-19,81,9.85,10.08,14.89,5.38
1993-03-20,71.75,9.69,9.07,15.74,3.15
1993-03-21,82.5,10.69,10.74,16.44,5.55
1993-03-22,87.06,10.31,10.22,15.32,5.54
1993-03-23,79.56,7.08,7.16,11.25,3.97
1993-03-24,75.94,6.5,6.66,11.6,2.21
1993-03-25,75.56,6.27,6.58,11.95,0.49
1993-03-26,73.81,4.61,4.85,11.78,-1.35
1993-03-27,71.81,5.6,5.98,12.3,-0.63
1993-03-28,70.12,6.97,7.25,12.97,1.46
1993-03-29,82.56,10.58,10.92,16.07,5.9
1993-03-30,84.56,11.93,12,16.81,8.23
1993-03-31,88.75,11.06,10.94,14.94,7.66
1993-04-01,81.94,7.29,7.17,10.49,3.91
1993-04-02,78.06,6.91,7.29,11.57,3.01
1993-04-03,91.88,6.89,6.71,9.55,3.51
1993-04-04,79.62,7.43,7.79,12.21,2.78
1993-04-05,85.62,10.81,10.59,14.75,7.55
1993-04-06,83.88,10.65,10.7,13.83,6.2
1993-04-07,85.06,13.23,13.26,18.26,8.62
1993-04-08,88.19,12.58,12.4,16.21,9.44
1993-04-09,82,11.06,10.98,14.98,4.79
1993-04-10,89.88,8.01,7.68,12.73,3.52
1993-04-11,81,9.16,9.12,12.67,6.37
1993-04-12,88.06,7.9,7.58,11.32,4.88
1993-04-13,81.69,7.98,8.28,12.41,4
1993-04-14,83.19,8.44,8.19,12.39,3.58
1993-04-15,78.62,8.81,9.26,14.33,3.45
1993-04-16,79.75,9.65,10.62,16.1,3.33
1993-04-17,86.44,11.49,11.51,15.37,7.87
1993-04-18,86.5,11.7,11.93,16.12,7.94
1993-04-19,80.38,12.18,12.55,19.19,7.26
1993-04-20,75.19,13.79,13.68,22.35,5.85
1993-04-21,83.06,13.14,13.69,18.91,8.57
1993-04-22,86.25,11.45,11.84,15.12,7.31
1993-04-23,89.25,10.67,10.55,14.58,7.72
1993-04-24,80.06,10.48,10.54,13.84,7.09
1993-04-25,79.38,11.04,11.28,16.17,4.82
1993-04-26,80.69,11.71,11.9,16.68,7.88
1993-04-27,83.38,12.68,12.82,17.15,7.23
1993-04-28,79.56,15.97,15.98,22.58,10.52
1993-04-29,76.94,14.75,14.04,19.62,10.59
1993-04-30,80,13.9,13.83,19.45,8.87
1993-05-01,84.94,13.4,13.88,18.07,9.01
1993-05-02,75.31,10.58,11.09,14.8,4.73
1993-05-03,74.31,10.83,11.56,17.06,3.85
1993-05-04,69.31,12.22,12.89,18.37,5.43
1993-05-05,60.38,13.11,13.41,19.18,7.83
1993-05-06,64.88,11.92,12.32,18.83,5.15
1993-05-07,74,10.98,11.58,16.94,4.34
1993-05-08,88.25,11.51,11.71,14.41,9.16
1993-05-09,78.5,13.62,14.18,18.5,9.04
1993-05-10,79.31,15.25,15.56,21.9,6.73
1993-05-11,88.44,14.8,14.65,19.69,9.69
1993-05-12,75.25,14.51,15,21.2,8.35
1993-05-13,78.12,13.45,14.17,19.4,7.22
1993-05-14,84.5,11.76,11.73,16.5,4.99
1993-05-15,73,9.17,9.74,14.58,3.28
1993-05-16,80.62,12.68,12.66,19.23,5.24
1993-05-17,76.88,15.91,15.87,21.92,10.88
1993-05-18,75.06,12.37,13.09,17.37,6.73
1993-05-19,70.5,12.44,13.76,17.87,5.76
1993-05-20,73.75,11.69,12.06,15.7,5.67
1993-05-21,74,10.99,11.42,16.39,3.4
1993-05-22,77.94,13.15,12.94,18.73,6.48
1993-05-23,79.69,17.18,17,23.7,9.37
1993-05-24,76.88,19.15,19.61,23.46,15.31
1993-05-25,88.31,18.26,18.24,23.13,15.75
1993-05-26,80.31,16.89,17.14,22.24,9.3
1993-05-27,82.75,13.55,13.54,17.83,8.81
1993-05-28,81.88,14.02,14.28,18.44,9.4
1993-05-29,79.75,15.18,15.16,22.06,9.05
1993-05-30,79.5,14.76,15.17,18.17,10.71
1993-05-31,77.38,14.8,15.39,19.73,10.43
1993-06-01,79.88,16.23,16.58,23.55,10.07
1993-06-02,83.69,14.47,14.58,18.31,11.29
1993-06-03,80.12,14.4,15.27,19.01,10.44
1993-06-04,79.38,16.1,16.6,21.15,11.44
1993-06-05,75,17.65,18.34,24.25,10.37
1993-06-06,76.12,18.93,19.65,25.15,11.89
1993-06-07,70.81,20.32,21.16,26.86,13.12
1993-06-08,77.88,21.44,21.47,26.22,15.49
1993-06-09,83.88,20.79,20.73,25.63,17.11
1993-06-10,86.38,17.52,17.9,20.53,13.71
1993-06-11,84.62,12.79,12.61,14.51,10.38
1993-06-12,85.38,11.69,11.64,13.13,9.69
1993-06-13,83.44,14.65,14.98,18.44,10.7
1993-06-14,90.06,15.47,15.51,20.05,10.93
1993-06-15,82.06,16.54,17.12,21.08,11.65
